               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.075484,            0.077106,             0.07455,             0.89412,            0.028152,            0.048167,            0.019075,            0.071829,            0.049053,            0.070606,            0.001783,            0.001783,            0.001783
                  85,            0.073314,            0.071129,            0.077666,              0.7969,            0.042953,            0.055488,            0.026395,            0.071147,            0.048908,            0.070965,            0.001684,            0.001684,            0.001684
                  86,            0.075718,            0.077456,            0.073661,             0.82013,            0.040193,            0.055633,            0.026673,            0.070689,            0.049259,            0.070663,            0.001585,            0.001585,            0.001585
                  87,            0.073873,            0.075707,            0.074967,             0.87839,            0.029808,            0.045699,            0.018142,            0.070796,            0.049854,            0.070641,            0.001486,            0.001486,            0.001486
                  88,            0.074464,            0.070108,             0.07419,             0.79881,            0.047441,            0.045675,            0.018196,            0.070891,            0.049528,            0.070431,            0.001387,            0.001387,            0.001387
                  89,            0.074192,            0.075972,            0.075005,             0.81923,              0.0362,            0.049178,            0.021131,            0.070569,            0.049212,            0.070362,            0.001288,            0.001288,            0.001288
                  90,            0.074447,            0.074752,            0.071851,             0.79247,            0.042043,            0.054083,            0.025119,            0.069966,            0.049093,            0.070328,            0.001189,            0.001189,            0.001189
                  91,            0.074207,            0.079021,            0.073791,             0.82198,            0.041132,            0.053957,            0.024526,            0.069588,             0.04855,            0.070309,             0.00109,             0.00109,             0.00109
                  92,            0.073236,            0.075452,            0.071231,             0.79355,            0.043781,            0.054696,            0.024943,            0.069791,            0.048271,             0.07021,            0.000991,            0.000991,            0.000991
                  93,            0.074932,            0.081125,            0.071511,             0.77616,            0.045716,            0.051708,            0.024575,             0.06968,            0.048216,            0.070057,            0.000892,            0.000892,            0.000892
                  94,            0.075916,            0.079679,            0.073298,              0.8067,            0.044558,             0.04832,            0.021666,            0.069622,            0.048359,            0.069962,            0.000793,            0.000793,            0.000793
                  95,            0.072414,            0.078227,             0.07446,             0.81753,            0.046721,            0.045478,            0.019532,            0.069678,            0.048517,            0.069885,            0.000694,            0.000694,            0.000694
                  96,             0.07372,             0.07546,            0.072505,             0.82024,            0.045493,            0.049896,            0.020883,            0.069635,            0.048571,            0.069881,            0.000595,            0.000595,            0.000595
                  97,            0.074619,            0.081191,            0.072842,             0.88634,            0.036798,            0.049602,            0.020082,             0.06974,            0.048595,            0.069801,            0.000496,            0.000496,            0.000496
                  98,            0.072387,            0.080417,            0.074248,             0.88377,            0.043513,            0.050953,            0.020254,            0.069756,            0.048599,            0.069805,            0.000397,            0.000397,            0.000397
                  99,            0.074691,            0.082011,            0.072735,             0.86747,             0.04253,            0.052156,            0.021794,            0.069444,            0.048573,            0.069767,            0.000298,            0.000298,            0.000298
